,year,make,mileage,dealer_rating,days_listed,price,market_price,city,state
1221,2009,Nissan,118997,4.0,168,9998,12027,Stroudsburg,PA
1222,2014,Dodge,32893,5.0,178,31990,34243,Elbridge,NY
1223,2012,Hyundai,56804,4.5,345,13995,15783,Cortland,NY
1224,2015,Acura,25596,4.0,47,25500,27866,Troy,NY
1225,2008,Mazda,111000,5.0,49,4995,6417,Poughkeepsie,NY
1226,2013,Kia,40401,4.5,1,14995,16567,Syracuse,NY
1227,2009,Chevrolet,86267,5.0,3,9995,11804,Exeter,PA
1228,2016,Chevrolet,20762,5.0,8,23990,26486,CICERO,NY
1229,2008,BMW,117136,5.0,17,9485,11283,Binghamton,NY
1230,2016,Nissan,8255,5.0,57,31688,34920,Bartonsville,PA
1231,2008,Chevrolet,132805,5.0,3,5995,7670,Kingston,PA
1232,2006,Dodge,127429,3.0,177,9500,12021,Moosic,PA
1233,2013,Hyundai,27291,5.0,144,11444,12755,Bartonsville,PA
1234,2013,Ford,29434,4.5,2,13995,15658,Burnt Hills,NY
1235,2016,Chrysler,27292,5.0,44,21995,23764,Sayre,PA
1236,2004,Chevrolet,158651,4.0,179,6850,9219,Albany,NY
1237,2016,Chevrolet,17663,5.0,2,26999,30189,Kingston,PA
1238,2011,Kia,102655,4.0,43,10307,11984,Stroudsburg,PA
1239,2009,Toyota,116562,5.0,1,8495,10135,Albany,NY
1240,2015,GMC,20091,4.5,92,25999,28042,Ellenville,NY
1241,2014,Buick,10128,4.0,88,17507,19672,Albany,NY
1242,2011,Kia,94000,4.5,175,10900,12527,Apalachin,NY
1243,2013,Buick,23583,4.0,68,15988,17828,Pulaski,NY
1244,2012,Suzuki,80971,5.0,39,7997,9703,Latham,NY
1245,2014,Chevrolet,19396,4.0,146,13462,15348,Albany,NY
1246,2009,Audi,108320,5.0,128,10295,12411,Albany,NY
1247,2013,Honda,84655,5.0,44,21950,24077,Binghamton,NY
1248,2014,Nissan,34153,5.0,37,16886,19084,Newburgh,NY
1249,2014,Honda,57101,4.0,1,18982,20811,Albany,NY
1250,2014,BMW,23342,4.5,9,25980,27917,Glenmont,NY
1251,2003,Ford,106212,4.0,14,10849,14277,Stroudsburg,PA
1252,2006,Buick,80930,3.5,24,4995,6816,Glenville,NY
1253,2008,Buick,40089,3.0,217,6995,9101,Poughkeepsie,NY
1254,2013,Lincoln,41625,5.0,46,19995,22396,Sayre,PA
1255,2006,Chrysler,62251,2.5,44,4990,6911,Auburn,NY
1256,2012,GMC,90465,4.0,9,13999,16187,Syracuse,NY
1257,2013,Subaru,68584,4.0,204,15337,17221,New Hampton,NY
1258,2013,BMW,19497,4.5,64,26500,29144,Endicott,NY
1259,2006,Toyota,115081,5.0,233,5995,7419,Franklin,NJ
1260,2005,Mercedes-Benz,106000,5.0,31,6000,8279,Baldwin Place,NY
1261,2005,Mazda,113322,4.5,66,3995,5609,East Syracuse,NY
1262,2006,Ford,99648,5.0,22,9995,12919,Hoosick Falls,NY
1263,2014,Dodge,45392,4.5,4,13888,16210,East Syracuse,NY
1264,2011,Chevrolet,57494,5.0,34,19000,21851,New Hampton,NY
1265,2013,Ford,44600,4.5,162,9995,11715,Liverpool,NY
1266,2010,GMC,122208,4.0,17,18999,21137,Cohoes,NY
1267,2009,Chevrolet,91066,4.5,210,9995,11992,Newton,NJ
1268,2012,Subaru,24851,5.0,56,16995,18390,Latham,NY
1269,2011,Hyundai,43765,3.5,136,9995,11777,Auburn,NY
1270,2016,Jeep,14515,4.5,1,16999,18794,Fulton,NY
1271,2013,BMW,44587,4.5,32,23500,26337,Glenmont,NY
1272,2012,Ford,101551,4.0,18,33899,37274,Pittsfield,MA
1273,2010,Nissan,124000,3.0,46,10995,13006,Schenectady,NY
1274,2010,Toyota,114679,5.0,13,7695,9247,Albany,NY
1275,2014,Nissan,44049,5.0,43,11586,13601,Newburgh,NY
1276,2009,Toyota,79009,4.5,56,8900,10469,Latham,NY
1277,2015,Honda,26431,3.5,28,21298,22971,Schenectady,NY
1278,2012,BMW,55860,3.5,37,29402,32680,Kingston,PA
1279,2014,Ford,34000,4.5,105,25899,28358,Vestal,NY
1280,2013,Honda,30293,5.0,142,16629,18007,Greenwich,NY
1281,2014,Toyota,51860,5.0,77,13266,14842,Kingston,NY
1282,2012,BMW,45746,4.5,98,28900,31923,Latham,NY
1283,2012,Toyota,64170,4.0,79,23599,25999,Kingston,NY
1284,2012,Kia,34889,3.5,13,8995,10770,North Syracuse,NY
1285,2013,Toyota,45803,5.0,134,17549,19546,Scranton,PA
1286,2013,Ford,15809,5.0,420,18990,21093,Elbridge,NY
1287,2011,Volkswagen,117314,4.0,42,8000,10118,Troy,NY
1288,2006,Pontiac,125000,5.0,81,4995,6484,Schenectady,NY
1289,2013,Kia,47415,3.5,59,14995,17040,Glenville,NY
1290,2013,Ram,56056,3.5,79,28811,32034,Schenectady,NY
1291,2013,Toyota,43887,5.0,190,21237,23636,Scranton,PA
1292,2010,Ford,67100,4.0,9,17995,20190,Germantown,NY
1293,2005,Subaru,126000,5.0,1,4995,7099,Avoca,PA
1294,2014,Chevrolet,41728,5.0,85,9450,11003,Lansing,NY
1295,2011,Nissan,63037,4.0,68,19995,22241,Saugerties,NY
1296,2011,Ram,78893,5.0,16,22950,25195,Tunkhannock,PA
1297,2013,BMW,15690,3.5,54,24691,26970,Kingston,PA
1298,2006,GMC,111469,5.0,22,7995,10657,Hoosick Falls,NY
1299,2010,Ford,77000,5.0,90,8000,9704,Norwich,NY
1300,2006,Toyota,131000,3.5,1,4895,6241,Montgomery,NY
1301,2006,Jeep,140761,3.0,9,5495,7485,Scranton,PA
1302,2007,Volvo,186867,5.0,15,3293,5205,East Stroudsburg,PA
1303,2011,Chevrolet,112073,4.0,22,11995,13940,Clinton,NY
1304,2016,GMC,4468,4.0,36,36988,42555,Pulaski,NY
1305,2014,Chevrolet,32299,4.5,6,13995,15646,Oneida,NY
1306,2014,Mercedes-Benz,28176,5.0,8,30900,33849,Endicott,NY
1307,2013,Chevrolet,17614,5.0,17,10987,12408,Elmira,NY
1308,2014,Mercedes-Benz,13699,5.0,109,71995,77214,Newton,NJ
1309,2009,Chevrolet,35328,4.0,889,32997,37277,East Greenbush,NY
1310,2014,Fiat,47378,4.0,95,9995,11915,Yorkville,NY
1311,2009,Chevrolet,67235,4.5,38,5999,7698,Towanda,PA
1312,2016,Lincoln,20655,4.5,23,49995,54104,Burnt Hills,NY
1313,2016,Cadillac,16043,4.0,78,34000,37783,Albany,NY
1314,2007,Nissan,114238,5.0,66,8999,10273,Albany,NY
1315,2013,Jeep,28561,5.0,60,14987,16392,Elmira,NY
1316,2012,Honda,70437,5.0,92,17209,18942,Vestal,NY
1317,2013,GMC,37962,5.0,52,17199,18962,Vestal,NY
1318,2008,Honda,106943,5.0,129,9899,11509,Clinton,NY
1319,2012,Dodge,42761,5.0,86,16999,18896,Eynon,PA
1320,2003,BMW,156500,5.0,39,2995,4565,Saylorsburg,PA
1321,2013,Ford,37214,5.0,54,16890,18978,Cicero,NY
1322,2013,Chevrolet,35873,4.0,14,13500,15309,Albany,NY
1323,2015,Scion,3900,3.5,136,19950,22236,Herkimer,NY
1324,2013,Subaru,36448,4.0,79,12999,14619,Albany,NY
1325,2015,Nissan,21000,5.0,69,29499,32716,Greenwich,NY
1326,2008,Volvo,111334,4.5,44,10500,12231,Rome,NY
1327,2011,Kia,62192,3.5,49,8495,10394,New Hampton,NY
1328,2008,Dodge,44795,5.0,9,10988,12840,Newton,NJ
1329,2016,Jeep,7852,4.5,51,16999,18771,Fulton,NY
1330,2009,Chevrolet,88166,5.0,49,19999,22013,Latham,NY
1331,2007,Cadillac,84575,4.0,366,20950,23602,Scranton,PA
1332,2016,Nissan,10579,4.0,71,30988,35923,Pulaski,NY
1333,2013,Ford,75747,4.0,203,12995,14865,Binghamton,NY
1334,2010,Jeep,146120,4.0,217,14995,17587,Troy,NY
1335,2014,Jeep,14491,5.0,21,16888,18336,Fulton,NY
1336,2015,Acura,31528,5.0,19,28321,30319,GOSHEN,NY
1337,2006,Dodge,90879,4.5,17,9500,11471,Brewerton,NY
1338,2013,GMC,28364,4.5,7,33400,35438,Stroudsburg,PA
1339,2014,Honda,56500,5.0,88,13018,14524,Cornwall,NY
1340,2005,GMC,140000,5.0,53,8795,11249,Binghamton,NY
1341,2009,Subaru,105365,4.5,1,8995,10501,Scranton,PA
1342,1999,Pontiac,127127,5.0,261,1997,2710,Wantage,NJ
1343,2013,Dodge,68434,5.0,193,22995,24919,Rhinebeck,NY
1344,2008,Toyota,156128,3.5,36,5995,7863,Mahopac,NY
1345,2014,Audi,39639,4.0,102,33500,36636,Kingston,NY
1346,2014,Ford,43518,5.0,81,10495,12052,Sayre,PA
1347,2012,Subaru,96109,3.5,81,9995,11796,New Hampton,NY
1348,2011,Buick,23432,5.0,316,14999,16713,Kingston,PA
1349,2015,Ford,23055,4.5,125,12500,14187,Troy,NY
1350,2014,Ford,30060,4.0,20,10888,12527,Syracuse,NY
1351,2013,Chevrolet,46000,4.5,105,13900,15385,Apalachin,NY
1352,2010,Acura,124724,4.0,34,14991,16945,Wappingers Falls,NY
1353,2010,Chevrolet,77690,4.5,43,18500,20562,Sussex,NJ
1354,2011,Subaru,84005,5.0,17,12499,14077,Lee,MA
1355,2010,BMW,90162,4.5,78,11495,13350,East Syracuse,NY
1356,2007,Buick,90633,5.0,36,6000,7856,Pocono Lake,PA
1357,2011,Subaru,122950,5.0,29,9950,11721,Binghamton,NY
1358,2014,Chrysler,9748,4.0,378,18988,21387,Pulaski,NY
1359,2013,Honda,50312,4.0,16,11499,12987,Albany,NY
1360,2012,Ram,61000,4.5,82,23900,25982,Apalachin,NY
1361,2006,Mercedes-Benz,60879,3.5,14,13900,16111,Stroudsburg,PA
1362,2012,Jeep,35573,4.5,48,14495,15898,Monticello,NY
1363,2014,Kia,32524,4.0,58,15899,17826,Kingston,NY
1364,2011,Ford,152074,5.0,6,12795,15078,Scranton,PA
1365,2006,Hummer,127310,4.5,50,10500,12472,Westmoreland,NY
1366,2013,Chevrolet,22424,5.0,31,27992,30339,Vestal,NY
1367,2014,Kia,45032,4.0,51,16422,18359,Kingston,NY
1368,2013,BMW,28125,4.0,71,26999,30045,Kingston,NY
1369,2012,Jeep,59200,5.0,113,23000,26632,Wapwallopen,PA
1370,2013,Chrysler,56121,4.5,3,15499,17234,Ellenville,NY
1371,2013,Nissan,17615,4.0,102,14999,16878,Ithaca,NY
1372,2011,Honda,60238,4.5,6,9500,11344,Troy,NY
1373,2003,Ford,110994,5.0,41,6350,9018,Rome,NY
1374,2015,Toyota,40708,5.0,65,20976,23105,Kingston,NY
1375,2011,Honda,66400,5.0,46,15990,17510,Syracuse,NY
1376,2015,GMC,14366,4.5,4,19469,21173,Sidney,NY
1377,2008,Honda,125000,4.5,151,5950,7424,Schenectady,NY
1378,2013,Chevrolet,13878,5.0,50,32900,35628,Bartonsville,PA
1379,2012,Dodge,54905,5.0,113,11577,13228,Cortland,NY
1380,2016,Chevrolet,4597,4.5,14,16875,19013,Endicott,NY
1381,2011,GMC,74482,4.5,73,12499,14185,Ellenville,NY
1382,2008,Honda,156538,5.0,1,7988,9462,East Stroudsburg,PA
1383,2008,Jeep,127828,4.0,101,5995,7613,Lake Hopatcong,NJ
1384,2014,Chevrolet,29640,4.5,78,23495,25405,Schenectady,NY
1385,2009,Volkswagen,66115,5.0,120,7964,9487,Latham,NY
1386,2012,Chevrolet,63497,5.0,36,9800,11352,Troy,NY
1387,2011,Mitsubishi,48164,4.5,143,9995,11827,Schenectady,NY
1388,2014,GMC,71193,5.0,70,26411,29590,Scranton,PA
1389,2014,Kia,12042,4.0,83,16986,18861,Schenectady,NY
1390,2008,BMW,106210,5.0,1,9950,11705,Binghamton,NY
1391,2006,Chevrolet,109350,4.0,62,9990,12353,Lake Hopatcong,NJ
1392,2015,Toyota,28582,5.0,25,14995,16793,Syracuse,NY
1393,2005,MINI,68939,4.0,6,5999,7823,West Milford,NJ
1394,2007,Jeep,63262,4.5,7,14990,17508,Hamilton,NY
1395,2005,Ford,101995,3.0,31,4495,6052,Scranton,PA
1396,2012,Honda,94755,4.0,354,10495,11975,Syracuse,NY
1397,2010,Ford,95700,4.5,84,6995,9651,Endicott,NY
1398,2012,Chevrolet,68129,4.5,22,19900,22217,Latham,NY
1399,2015,Honda,52836,4.0,98,30879,32970,Albany,NY
1400,2013,Toyota,32911,5.0,1,16986,18828,Kingston,NY
1401,2008,Chevrolet,107650,5.0,160,13500,16642,East Springfield,NY
1402,2012,Ford,54958,4.5,46,12995,14895,East Syracuse,NY
1403,2015,Hyundai,39862,5.0,28,9894,11435,Kingston,NY
1404,2013,Chevrolet,48676,4.0,13,30995,33834,Rome,NY
1405,2009,Honda,91283,4.5,115,10500,11872,Brewerton,NY
1406,2013,BMW,36821,4.5,8,33995,36852,Cicero,NY
1407,2013,Ford,30044,4.5,135,17999,19944,Ellenville,NY
1408,2006,Toyota,82707,4.0,106,6988,8840,Shavertown,PA
1409,2016,Ram,4289,4.0,42,29990,32814,Lake Hopatcong,NJ
1410,2004,Ford,96839,5.0,368,5995,7790,Hoosick Falls,NY
1411,2013,BMW,24960,3.5,14,25664,28788,Kingston,PA
1412,2013,GMC,92913,5.0,37,23995,26749,Gloversville,NY
1413,2008,Subaru,96803,4.5,38,7999,9488,Pawling,NY
1414,2014,Jeep,35157,4.0,57,17750,19352,Albany,NY
1415,2004,Jeep,56241,4.0,104,12995,15166,Norwich,NY
1416,2010,Kia,88000,4.5,2,5995,7563,Scott Township,PA
1417,2007,Chevrolet,62744,5.0,128,25995,31000,Ravena,NY
1418,2012,Mazda,30705,4.0,28,8795,10512,Albany,NY
1419,2014,Mazda,31740,5.0,32,14995,16478,Fayetteville,NY
1420,2014,BMW,12910,4.0,2,28500,31615,Poughkeepsie,NY
1421,2006,Mercedes-Benz,124318,4.0,379,8000,9891,Albany,NY
1422,2014,Ford,6273,4.5,699,15258,16931,Kingston,NY
1423,2012,Jeep,50431,3.5,71,12145,13780,Yorkville,NY
1424,2010,Audi,83445,3.5,21,11995,13715,Bridgeport,NY
1425,2014,Mazda,35725,4.0,75,21040,22750,Albany,NY
1426,2015,Toyota,20064,5.0,126,15999,18071,Ithaca,NY
1427,2011,Mercedes-Benz,33205,4.5,91,24998,27138,Scranton,PA
1428,2007,Subaru,113219,3.0,17,8995,11301,Scranton,PA
1429,2008,Ford,127640,3.5,216,4995,7013,Peekskill,NY
1430,2013,Ford,53024,4.5,31,29500,32183,Poughkeepsie,NY
1431,2014,Dodge,4504,4.0,127,25988,28906,Pulaski,NY
1432,2011,Kia,72365,4.0,24,10898,12702,Albany,NY
1433,2006,Subaru,160000,4.0,64,3799,5437,Scranton,PA
1434,2015,Mercedes-Benz,34136,4.5,7,51991,55928,Latham,NY
1435,2016,Jeep,12343,5.0,68,20599,22850,Tunkhannock,PA
1436,2015,Toyota,8797,5.0,24,26100,27989,Kingston,NY
1437,2006,Toyota,121000,4.5,151,4450,5723,Schenectady,NY
1438,2011,Ford,86000,3.5,46,16995,19234,Binghamton,NY
1439,2011,Buick,105984,3.0,46,8495,10238,New Windsor,NY
1440,2010,Ford,107596,4.5,28,16500,21277,Westmoreland,NY
1441,2006,Mercedes-Benz,103960,4.0,417,8995,10898,Branchville,NJ
1442,2012,Chrysler,40961,5.0,49,15900,17956,Vestal,NY
1443,2010,Toyota,95011,4.0,45,8200,9580,Mechanicville,NY
1444,2013,Chevrolet,23323,5.0,39,25995,28038,Elmira,NY
1445,2005,Jeep,71262,4.5,22,6500,8003,Brewerton,NY
1446,2005,Jeep,90134,3.5,55,5500,7240,Yorkville,NY
1447,2006,Ford,114945,5.0,7,10999,13724,Syracuse,NY
1448,2014,Hyundai,38761,5.0,22,11024,12562,Kingston,NY
1449,2013,Honda,112093,4.0,156,9990,11399,Lake Hopatcong,NJ
1450,2010,Ford,37517,5.0,148,17495,19688,Sayre,PA
1451,2014,Ford,31785,5.0,7,16900,18787,Bartonsville,PA
1452,2009,Toyota,86671,5.0,11,7756,9309,Kingston,NY
1453,2015,Nissan,41742,3.5,10,8991,10670,Moosic,PA
1454,2008,Chevrolet,134423,5.0,60,3999,5558,Tunkhannock,PA
1455,2005,Honda,165453,4.0,219,1999,3799,Lake Hopatcong,NJ
1456,2010,Hyundai,65916,4.5,16,4995,6493,Fulton,NY
1457,2013,Toyota,10000,4.5,25,12500,14063,Apalachin,NY
1458,2010,Toyota,80518,4.0,72,9000,10725,Latham,NY
1459,2016,Dodge,12479,3.0,17,16793,19113,ALBANY,NY
1460,2015,Subaru,29841,5.0,2,20900,22899,Moosic,PA
1461,2013,Ford,20544,4.5,28,14490,16189,Exeter,PA
1462,2010,Toyota,73357,5.0,105,12880,14380,Kingston,NY
1463,2015,Honda,46653,4.5,15,16500,18125,Peekskill,NY
1464,2015,Toyota,10597,5.0,192,29030,31605,Scranton,PA
1465,2014,Honda,54203,4.5,9,19999,21490,Sidney,NY
1466,2013,Honda,30158,5.0,37,13499,14741,Glenville,NY
1467,2013,Toyota,26842,5.0,60,17773,19262,Elmira,NY
1468,2007,Hyundai,90000,4.0,148,7995,9884,Saugerties,NY
1469,2008,Chevrolet,170000,5.0,29,10995,13528,Whitney Point,NY
1470,2012,Ford,72620,5.0,19,18950,21427,Binghamton,NY
1471,2006,GMC,83892,5.0,233,11950,17343,Milton,NY
1472,2013,Ford,19570,5.0,287,29985,34220,Beacon,NY
1473,2007,Ford,109421,5.0,13,6995,8700,Kingston,NY
1474,2008,Dodge,33893,4.0,32,14888,17128,Central Square,NY
1475,2014,Toyota,48552,4.0,106,20879,22743,Albany,NY
1476,2015,Toyota,43355,5.0,65,12368,13897,Kingston,NY
1477,2015,Ford,7600,5.0,58,19988,22015,Sussex,NJ
1478,2013,Hyundai,60884,4.5,21,17999,20038,Fulton,NY
1479,2010,Chevrolet,75477,5.0,51,18988,20917,Brewerton,NY
1480,2011,GMC,103585,4.5,29,19374,21381,Sussex,NJ
1481,2014,Ford,33526,4.5,308,11500,13112,Troy,NY
1482,2006,Ford,118092,5.0,25,8900,11153,Wysox,PA
1483,2015,Toyota,23060,3.0,168,20995,22925,Elmira,NY
1484,2011,Toyota,60600,4.0,16,10000,11494,Albany,NY
1485,2014,Acura,37830,3.5,78,33000,35656,Latham,NY
1486,2005,Dodge,70502,3.0,17,10995,13485,Scranton,PA
1487,2014,Ford,18352,4.5,88,17480,19426,Exeter,PA
1488,2012,Kia,84406,4.0,61,10950,12559,Syracuse,NY
1489,2013,Lincoln,21297,5.0,7,21300,23667,Bartonsville,PA
1490,2006,Ford,102837,2.5,7,3990,6148,Auburn,NY
1491,2014,GMC,26240,4.5,85,26399,28422,STROUDSBURG,PA
1492,2005,GMC,152000,4.5,785,8995,11713,Cortland,NY
1493,2012,Subaru,100200,3.5,260,11000,12806,Tillson,NY
1494,2010,BMW,92486,4.0,24,19995,23056,Branchville,NJ
1495,2014,Subaru,37644,4.5,170,14786,16149,Fort Montgomery,NY
1496,2013,Honda,25962,5.0,14,14890,16346,Cicero,NY
1497,2013,Hyundai,44272,4.0,22,10995,12500,Albany,NY
1498,2006,Chevrolet,124827,3.5,3,8700,12167,Utica,NY
1499,2016,GMC,765,4.5,112,38385,43357,Sussex,NJ
1500,2009,Chevrolet,71349,5.0,43,20275,22563,Vestal,NY
1501,2014,Chevrolet,16233,5.0,47,12649,14174,Vestal,NY
1502,2014,Ford,36560,4.0,210,10900,12550,Kingston,NY
1503,2014,Hyundai,37402,1.5,36,14500,16232,Schenectady,NY
