,year,make,mileage,dealer_rating,days_listed,price,market_price,city,state
1282,2005,Nissan,96674,5.0,51,7495,9461,Avon,NY
1283,2008,Dodge,33893,4.0,32,14888,17128,Central Square,NY
1284,2014,Chevrolet,39950,4.5,21,11000,12486,Webster,NY
1285,2014,Ford,44625,3.5,101,15000,17225,Williamsville,NY
1286,2013,Toyota,40455,4.0,72,25995,28304,West Seneca,NY
1287,2007,Chevrolet,125775,5.0,10,13000,15638,Hannibal,NY
1288,2013,Hyundai,60884,4.5,21,17999,20038,Fulton,NY
1289,2013,BMW,28571,4.0,43,25928,28480,Rochester,NY
1290,2010,Chevrolet,75477,5.0,51,18988,20917,Brewerton,NY
1291,2013,Chevrolet,108000,3.5,2,19950,23576,Mansfield,PA
1292,2011,Ford,103140,3.0,406,11950,15150,Buffalo,NY
1293,2013,Lincoln,54817,3.0,4,21756,24942,Oakfield,NY
1294,2015,Toyota,23060,3.0,168,20995,22925,Elmira,NY
1295,2005,Chevrolet,106781,4.5,106,6995,8728,Alden,NY
1296,2009,GMC,90734,4.0,35,22690,25042,Williamsville,NY
1297,2012,Chevrolet,61766,4.0,6,12961,14629,Orchard Park,NY
1298,2010,Ford,48558,4.5,305,11200,12861,Java Center,NY
1299,2012,Hyundai,64872,4.0,38,8964,10750,Orchard Park,NY
1300,2012,Kia,84406,4.0,61,10950,12559,Syracuse,NY
1301,2013,Nissan,16479,3.0,43,16299,18175,Buffalo,NY
1302,2013,Ford,23799,4.0,84,14939,16639,Medina,NY
1303,2013,Ford,40898,3.5,142,22540,25030,Williamsville,NY
1304,2006,Ford,102837,2.5,7,3990,6148,Auburn,NY
1305,2009,Mercury,70449,5.0,38,6970,8404,Lockport,NY
1306,2005,GMC,152000,4.5,785,8995,11713,Cortland,NY
1307,2016,MINI,9813,3.5,8,23958,27236,Williamsville,NY
1308,2013,Kia,42483,4.5,65,16750,18886,Hamburg,NY
1309,2013,Honda,25962,5.0,14,14890,16346,Cicero,NY
1310,2012,Chevrolet,26241,4.5,13,17995,19533,Painted Post,NY
1311,2010,Kia,46294,3.0,38,8472,10546,Oakfield,NY
1312,2006,Dodge,118000,4.5,52,9800,12363,Rome,NY
1313,2005,Cadillac,39120,4.5,3,6990,8536,Attica,NY
1314,2013,Chevrolet,33516,3.0,123,11659,13181,Buffalo,NY
1315,2013,Cadillac,36405,4.0,230,24488,26691,Williamsville,NY
1316,2015,Subaru,27286,5.0,83,29999,32289,East Rochester,NY
1317,2009,Lincoln,98377,4.5,63,8495,10035,East Syracuse,NY
1318,2013,Nissan,59527,4.5,141,8995,10616,Rochester,NY
1319,2006,Chevrolet,97543,5.0,17,7450,9248,North Tonawanda,NY
1320,2014,Kia,33411,4.0,64,16933,18858,Orchard Park,NY
1321,2012,Ford,61632,4.0,53,26061,28658,Orchard Park,NY
1322,2011,Mazda,37169,4.0,35,11637,13470,Orchard Park,NY
1323,2014,Dodge,41241,4.5,47,22490,24850,Geneva,NY
1324,2011,BMW,51913,4.0,93,16585,18959,Oswego,NY
1325,2002,Chevrolet,85824,4.0,70,9995,12552,Cicero,NY
1326,2010,Dodge,35486,4.5,65,16257,18096,Elma,NY
1327,2009,Ford,142033,4.0,2,3900,5761,Spencerport,NY
1328,2010,Ford,95420,4.5,17,14280,16077,North Tonawanda,NY
1329,2013,Chevrolet,59855,4.5,175,25300,27308,Batavia,NY
1330,2014,Lexus,30004,4.5,50,28000,30162,Rochester,NY
1331,2015,Ford,28503,4.0,25,32990,35859,East Rochester,NY
1332,2004,Chevrolet,123000,5.0,1,6995,9045,Central Square,NY
1333,2013,Hyundai,34182,4.5,38,11991,13404,Webster,NY
1334,2012,Chevrolet,51542,3.0,4,14400,15994,Tully,NY
1335,2015,Ford,29186,5.0,140,18995,21277,Athens,PA
1336,2014,Subaru,60219,3.0,23,17892,20074,Oakfield,NY
1337,2013,Cadillac,56444,4.5,55,21756,23797,East Aurora,NY
1338,2015,Ford,10494,4.0,91,18995,21147,Sodus,NY
1339,2013,Mercedes-Benz,27214,4.0,25,21999,24386,Ithaca,NY
1340,2012,Hyundai,70364,5.0,99,9551,11073,Niagara Falls,NY
1341,2014,Jeep,74358,4.0,49,14995,16776,West Seneca,NY
1342,2016,Cadillac,4520,4.0,142,74988,80719,Pulaski,NY
1343,2013,GMC,29850,3.5,56,16000,17648,Webster,NY
1344,2015,Toyota,32885,5.0,70,15000,16593,Buffalo,NY
1345,2008,Subaru,106000,4.0,21,9995,11525,Webster,NY
1346,2012,GMC,103799,3.5,16,25810,28751,Lockport,NY
1347,2010,GMC,165000,5.0,10,9995,11654,Whitney Point,NY
1348,2012,Audi,60534,4.0,7,26160,28290,Rochester,NY
1349,2014,Nissan,30911,5.0,65,27987,30622,East Rochester,NY
1350,2010,Audi,88125,4.5,14,22995,25448,Rochester,NY
1351,2012,Chevrolet,45190,4.5,182,16995,18783,Liverpool,NY
1352,2014,Ram,27325,3.0,31,24927,27059,Orchard Park,NY
1353,2011,Hyundai,64538,4.0,60,11000,12680,Niagara Falls,NY
1354,2013,Honda,24000,3.0,8,13900,15233,Palmyra,NY
1355,2013,Hyundai,52861,3.0,105,17952,20083,Orchard Park,NY
1356,2014,Ford,20041,4.5,157,13340,15049,Williamsville,NY
1357,2010,Mazda,85597,4.5,23,11995,13637,East Syracuse,NY
1358,2008,Honda,117200,3.0,45,8400,10083,Palmyra,NY
1359,2012,Chevrolet,75479,4.0,93,6495,8293,Fairport,NY
1360,2009,Lincoln,37484,4.0,98,14995,17238,Spencerport,NY
1361,2011,Ford,81832,4.5,191,11995,14310,Alden,NY
1362,2010,Kia,79067,3.0,37,6978,9032,Oakfield,NY
1363,2007,Hyundai,111439,4.5,37,7000,8605,Brewerton,NY
1364,2012,Volkswagen,44955,3.0,20,23998,25760,Rochester,NY
1365,2006,Acura,141469,5.0,60,4500,6292,Syracuse,NY
1366,2010,Lexus,93712,4.0,305,15888,18519,Williamsville,NY
1367,2014,GMC,50967,4.5,22,16900,18623,Buffalo,NY
1368,2009,Toyota,51098,5.0,23,7995,9481,Ontario,NY
1369,2015,Ram,26912,4.5,443,22399,26716,Fulton,NY
1370,2010,Toyota,97287,4.5,126,9599,11133,Rochester,NY
1371,2008,Kia,69101,4.0,1,6450,8072,Williamsville,NY
1372,2011,Chevrolet,82572,4.0,122,12999,14577,Wolcott,NY
1373,2016,Ram,4425,5.0,46,28988,34954,Watertown,NY
1374,2013,Ford,52816,3.0,25,16999,19410,Buffalo,NY
1375,2011,Mazda,110867,4.5,79,5400,6533,Rome,NY
1376,2013,Honda,38857,4.0,2,11995,13189,West Seneca,NY
1377,2010,Honda,68801,4.5,175,9100,10313,Batavia,NY
1378,2015,GMC,24280,5.0,65,20888,22606,Lockport,NY
1379,2010,Toyota,110088,4.0,86,7490,9049,Rochester,NY
1380,2016,Chevrolet,16156,4.5,56,19983,21942,Rome,NY
1381,2012,Hyundai,83358,4.0,31,11500,13164,Clinton,NY
1382,2013,Ford,54015,3.0,94,23872,27146,Oakfield,NY
1383,2013,Ford,49901,5.0,14,35995,41124,Sayre,PA
1384,2011,Jeep,79383,5.0,121,16874,18877,Auburn,NY
1385,2016,GMC,8681,4.5,45,24950,27293,Carthage,NY
1386,2016,Cadillac,7534,4.5,55,32707,36831,East Aurora,NY
1387,2013,GMC,38969,5.0,113,31674,33524,Lockport,NY
1388,2015,Dodge,6557,4.0,56,31968,34247,Rochester,NY
1389,2010,Toyota,62216,5.0,85,10790,12099,Rochester,NY
1390,2006,Chevrolet,109498,4.0,19,9980,12369,Tonawanda,NY
1391,2010,Ford,108800,4.5,72,6499,7905,North Tonawanda,NY
1392,2012,Chevrolet,36000,4.0,56,16500,18011,Albion,NY
1393,2007,Ford,121000,4.0,17,6499,8054,Spencerport,NY
1394,2013,Ford,30414,3.5,184,20999,23411,Ithaca,NY
1395,2013,Mazda,7828,4.5,71,12495,13765,Syracuse,NY
1396,2011,Nissan,71092,4.0,50,8971,11055,Orchard Park,NY
1397,2013,Ford,48351,5.0,105,15490,17092,Rochester,NY
1398,2013,Ford,36390,5.0,60,11990,13737,Elmira,NY
1399,2013,Kia,32444,4.5,113,14795,16267,Rochester,NY
1400,2002,Chevrolet,109500,4.0,153,3995,5343,Cortland,NY
1401,2011,Chevrolet,74836,4.5,8,19999,22077,Fulton,NY
1402,2014,Chevrolet,12561,5.0,512,14462,16055,Canandaigua,NY
1403,2013,Chevrolet,34417,4.0,147,11800,13179,Albion,NY
1404,2010,Chevrolet,98000,3.0,6,6900,8633,Wolcott,NY
1405,2015,Chrysler,32734,3.0,52,11883,14264,Oakfield,NY
1406,2015,Chevrolet,33040,4.5,99,13500,15117,Webster,NY
1407,2014,Chevrolet,48415,4.5,14,10995,12399,Syracuse,NY
1408,2009,Ford,83338,4.0,205,8888,10528,Williamsville,NY
1409,2011,Ram,84365,3.5,38,19995,22720,Bridgeport,NY
1410,2011,GMC,50707,4.5,1,30991,33896,Rochester,NY
1411,2013,Chevrolet,73100,4.5,111,20990,23130,Attica,NY
1412,2015,Volkswagen,38950,4.5,18,13500,14948,Webster,NY
1413,2013,Porsche,6842,4.5,9,42906,46252,Williamsville,NY
1414,2003,Chevrolet,120126,5.0,86,5995,7713,Bath,NY
1415,2015,Cadillac,25504,4.5,251,32270,34714,Williamson,NY
1416,2007,Chevrolet,121462,5.0,50,5495,7029,Rome,NY
1417,2011,Toyota,80343,4.0,51,9500,10945,Albion,NY
1418,2009,Kia,90052,5.0,49,7488,9219,Ontario,NY
1419,2005,Chevrolet,133118,4.5,199,4990,6418,North Tonawanda,NY
1420,2013,BMW,22117,4.0,15,24995,27647,Williamsville,NY
1421,2014,Jeep,28730,5.0,189,24600,27538,Watertown,NY
1422,2014,Ford,20114,4.5,18,11850,13233,Carthage,NY
1423,2011,Dodge,105000,5.0,25,11500,13185,East Amherst,NY
1424,2014,Chevrolet,33427,3.5,121,9500,11093,Williamsville,NY
1425,2014,Ford,19834,3.5,24,27950,30956,Mansfield,PA
1426,2015,GMC,19858,4.5,188,49884,53217,Rochester,NY
1427,2014,Toyota,12648,4.5,7,48912,51238,Buffalo,NY
1428,2014,Infiniti,68177,4.5,37,27695,29939,Rochester,NY
1429,2013,Cadillac,24245,4.5,64,26000,27938,Buffalo,NY
1430,2010,Chevrolet,67667,4.0,161,18900,20953,Webster,NY
1431,2010,Chevrolet,75420,3.5,26,18995,21571,Bridgeport,NY
1432,2014,Nissan,45130,4.5,21,10000,11677,Webster,NY
1433,2013,Chevrolet,41077,4.0,45,11500,12854,Farmington,NY
1434,2013,Mercedes-Benz,17752,4.0,607,30988,35266,Pulaski,NY
1435,2013,Hyundai,16521,5.0,60,12472,14016,Elmira,NY
1436,2008,GMC,97158,5.0,43,10950,12663,Buffalo,NY
1437,2013,Kia,44549,5.0,60,12295,13742,Rochester,NY
1438,2015,Kia,46570,3.5,47,16946,18799,Rochester,NY
1439,2007,Ford,144236,3.0,7,8995,12597,Rochester,NY
1440,2013,Ford,16083,4.0,3,10850,12401,Rochester,NY
1441,2013,GMC,60082,4.0,87,14400,15899,Albion,NY
1442,2007,Nissan,24821,4.0,25,14990,16423,East Rochester,NY
1443,2013,Audi,82044,4.0,157,24385,26799,Oswego,NY
1444,2013,Buick,47746,5.0,1,12990,14374,CICERO,NY
1445,2008,Buick,70578,4.5,9,8000,9502,Great Valley,NY
1446,2015,Hyundai,41655,3.0,36,11988,13944,Oakfield,NY
1447,2014,Chrysler,36015,4.5,60,17000,18985,Rochester,NY
1448,2011,Jeep,80000,5.0,5,10900,12314,Newark,NY
1449,2012,Hyundai,66590,3.5,53,11984,13798,Liverpool,NY
1450,2014,Ford,28381,5.0,60,26837,29080,Elmira,NY
1451,2006,Subaru,145000,4.0,2,4350,6005,Webster,NY
1452,2013,Ford,19200,4.0,79,25931,28284,Medina,NY
1453,2007,Honda,142428,2.5,7,7995,9703,Central Square,NY
1454,2008,Dodge,117677,4.0,76,13450,15381,Clinton,NY
1455,2007,Toyota,110774,3.0,66,18910,21839,Orchard Park,NY
1456,2013,Acura,21855,4.5,1,18990,20512,Medina,NY
1457,2009,Mercury,107334,4.0,66,7987,9638,Rochester,NY
1458,2011,Volkswagen,73700,5.0,9,9750,11130,Cohocton,NY
1459,2011,Ford,51050,4.5,21,24886,27109,Rochester,NY
1460,2011,Honda,85715,4.0,73,12985,14532,Orchard Park,NY
1461,2010,Kia,33388,3.0,84,7877,9907,Oakfield,NY
1462,2013,Kia,28113,4.0,78,12917,14303,Spencerport,NY
1463,2006,Hummer,116778,5.0,51,10995,12894,Avon,NY
1464,2015,Ford,19140,4.5,154,20250,22074,Williamson,NY
1465,2013,Toyota,30153,4.0,157,13000,14410,Wolcott,NY
1466,2011,Dodge,82094,5.0,77,16000,17896,Victor,NY
1467,2013,Chevrolet,29295,3.5,3,12950,15080,Mansfield,PA
1468,2014,Subaru,32380,3.5,94,20321,22155,Avon,NY
1469,2015,Audi,4273,3.5,353,31995,34502,Rush,NY
1470,2013,Cadillac,23623,3.0,156,21891,23993,Buffalo,NY
1471,2015,Kia,44960,4.5,69,18995,21039,Syracuse,NY
1472,2009,Dodge,75694,4.5,1,7495,9412,Fulton,NY
1473,2013,Nissan,38091,5.0,56,13995,15693,Webster,NY
1474,2011,Toyota,46500,3.0,406,24000,26245,Buffalo,NY
1475,2013,Honda,31956,4.0,14,17994,19412,Webster,NY
1476,2014,Toyota,36616,4.0,14,11999,13711,Ithaca,NY
1477,2008,Volkswagen,70153,3.0,15,6999,8543,Buffalo,NY
1478,2010,Jeep,101083,4.0,85,17000,18853,Canandaigua,NY
1479,2012,Jeep,43675,1.0,343,14995,16822,Clayton,NY
1480,2007,Chevrolet,134100,4.0,72,11995,13953,La Fargeville,NY
1481,2013,Dodge,49071,3.5,17,14849,16595,Orchard Park,NY
1482,2014,Chevrolet,18835,3.5,1,26918,29389,Orchard Park,NY
1483,2013,Volkswagen,33224,4.5,297,16995,18674,Baldwinsville,NY
1484,2015,Ford,35352,3.0,126,8986,10822,Oakfield,NY
1485,2012,Buick,54670,4.5,29,12770,14269,Newark,NY
1486,2013,Buick,28318,5.0,94,19500,22039,Victor,NY
1487,2013,Chevrolet,20318,4.0,70,11000,12369,Wolcott,NY
1488,2007,Toyota,114500,5.0,21,5995,7522,Hilton,NY
1489,2015,Hyundai,30740,4.5,123,10000,11394,Webster,NY
1490,2000,Porsche,63864,4.0,8,18863,22579,Williamsville,NY
1491,2015,Ford,32335,3.5,60,16992,19202,Williamsville,NY
1492,2011,Toyota,65033,5.0,60,9965,11312,Elmira,NY
1493,2006,Chevrolet,183000,3.0,184,8400,10781,Le Roy,NY
1494,2013,Hyundai,89358,4.5,24,8999,10277,Phoenix,NY
1495,2010,Hyundai,42728,3.0,70,7988,9723,Lancaster,NY
1496,2014,Ford,34716,5.0,168,10995,12500,Sayre,PA
1497,2016,Jeep,10917,5.0,23,28888,31444,Fulton,NY
1498,2013,Kia,30263,4.0,134,18350,20525,Buffalo,NY
1499,2015,MINI,6720,4.5,32,23999,26174,Pittsford,NY
1500,2010,Hyundai,89600,4.0,205,3400,4947,Spencerport,NY
1501,2012,Jeep,59322,4.5,161,11800,13172,Batavia,NY
1502,2010,Buick,87050,4.0,76,10886,12534,Perry,NY
1503,2012,Ford,51289,3.5,204,9494,11189,Watertown,NY
