,year,make,mileage,dealer_rating,days_listed,price,market_price,city,state
401,2013,Nissan,58712,2.5,27,10230,14468,Jamaica,NY
402,2015,Volvo,13110,5.0,76,31000,35881,Huntington,NY
403,2013,Honda,47000,5.0,132,11995,14778,South Hackensack Twp,NJ
404,2012,Toyota,64602,5.0,2,8850,14177,Oakland Gardens,NY
405,2007,Mercedes-Benz,83000,2.5,3,12500,17385,Brooklyn,NY
406,2013,Mazda,56144,4.5,52,11500,14653,Poughkeepsie,NY
407,2006,Ford,51000,4.5,1,5995,10524,Belvidere,NJ
408,2011,Mercedes-Benz,71270,4.0,113,15800,20063,Elmhurst,NY
409,2012,Honda,58517,4.0,28,8995,11769,Jamaica,NY
410,2012,Nissan,56000,5.0,29,14000,17958,Commack,NY
411,2013,Scion,46300,3.0,34,9495,13002,Naugatuck,CT
412,2014,Jeep,31728,3.0,15,24480,28951,Long Island City,NY
413,2012,Ford,49400,3.0,93,17995,23045,Naugatuck,CT
414,2013,Dodge,27132,4.0,47,14490,18115,Lansdale,PA
415,2007,Dodge,154806,4.0,79,5786,11213,Flemington,NJ
416,2011,Nissan,58090,2.0,433,13523,17828,Waterbury,CT
417,2013,BMW,9072,4.0,59,23989,28085,Doylestown,PA
418,2017,Porsche,3617,4.5,3,66900,78720,Parsippany-Troy Hills,NJ
419,2014,Jeep,42185,4.0,13,23790,27907,Summit,NJ
420,2014,Nissan,38255,4.0,18,17995,22197,Jamaica,NY
421,2013,Honda,60602,3.0,155,10995,14160,Middle Village,NY
422,2012,Volkswagen,87986,4.0,307,7990,10777,Feasterville Trevose,PA
423,2013,Honda,44262,3.0,13,15275,18751,Long Island City,NY
424,2004,Lexus,128816,5.0,3,5995,9514,Oakland Gardens,NY
425,2008,Nissan,100695,4.5,17,5695,8597,Bordentown,NJ
426,2008,Buick,125596,3.0,21,7490,11910,Linden,NJ
427,2013,Dodge,65721,4.0,35,22997,28352,Jamaica,NY
428,2004,Lexus,118189,5.0,3,5995,9511,Oakland Gardens,NY
429,2007,Lincoln,48976,4.0,80,7499,10840,Watchung,NJ
430,2012,Mercedes-Benz,37496,4.5,91,35990,50488,Freehold,NJ
431,2013,Honda,32880,4.0,127,16900,20012,Philadelphia,PA
432,2014,Nissan,32981,3.0,39,17977,22480,North Plainfield,NJ
433,2005,Dodge,141664,5.0,18,4995,9032,Darby,PA
434,2008,Ford,49603,5.0,174,9990,13882,Massapequa Park,NY
435,2013,GMC,59918,4.5,53,25995,30324,SCARSDALE,NY
436,2004,Dodge,121424,3.5,17,5995,10422,Ridgewood,NY
437,2004,Chevrolet,93928,4.0,8,11495,16048,Lakewood,NJ
438,2013,Subaru,75802,3.0,40,10895,13979,Selden,NY
439,2010,GMC,126132,4.0,3,7972,11519,Manahawkin,NJ
440,2012,Chevrolet,44804,4.5,10,13995,17919,Ewing,NJ
441,2015,Jeep,12200,5.0,4,25000,29453,Edison,NJ
442,2013,Toyota,24700,3.0,15,15995,19454,Naugatuck,CT
443,2006,Nissan,116785,3.5,182,5995,9165,Collingswood,NJ
444,2008,Toyota,124170,3.5,21,3495,6519,Paterson,NJ
445,2012,Hyundai,22576,1.5,11,12799,16603,Long Island City,NY
446,2013,Ford,37844,3.0,214,11894,15564,Nanuet,NY
447,2013,BMW,24528,3.5,10,24895,29958,Great Neck,NY
448,2011,Dodge,23899,5.0,41,15995,19405,Lindenhurst,NY
449,2013,Mercedes-Benz,42046,4.0,35,34995,41960,Great Neck,NY
450,2012,Chrysler,34212,5.0,68,11950,16335,West Nyack,NY
451,2013,Hyundai,24540,4.0,136,9993,12742,Middletown,NY
452,2012,Jeep,102205,3.5,41,15982,20182,Kenvil,NJ
453,2013,Honda,50193,2.0,8,23695,28261,Glen Head,NY
454,2012,Mazda,35003,3.0,86,10490,13369,Long Island City,NY
455,2004,Dodge,118825,5.0,15,2450,6054,Staten Island,NY
456,2004,Ford,161200,5.0,1,4963,9586,East Stroudsburg,PA
457,2013,Honda,34331,2.5,46,10001,12928,Elizabeth,NJ
458,2013,Honda,29792,5.0,42,19995,22644,Freehold,NJ
459,2014,Chevrolet,17940,5.0,90,17900,21565,Hasbrouck Heights,NJ
460,2015,Mazda,19206,5.0,5,11995,15011,Jamaica,NY
461,2016,Jeep,16461,4.5,72,14890,18244,Staten Island,NY
462,2004,Toyota,81112,5.0,1,3995,6691,Darby,PA
463,2012,Toyota,33416,4.0,235,15995,19847,Derby,CT
464,2013,Honda,45743,3.0,16,14980,18088,Woodside,NY
465,2013,Hyundai,40076,3.0,33,12488,16320,Jersey City,NJ
466,2013,Audi,46100,3.0,28,15995,20202,Naugatuck,CT
467,2013,Honda,13801,5.0,1,17588,20759,Bayside,NY
468,2012,Ford,28427,2.5,3,13495,17365,Flemington,NJ
469,2013,Volkswagen,38622,4.5,5,12998,16089,Rockaway,NJ
470,2001,Mercedes-Benz,86263,3.5,189,3295,6316,Newark,NJ
471,2014,Jeep,33441,3.0,41,19480,23980,Long Island City,NY
472,2013,Land Rover,85300,3.0,147,24995,32554,Naugatuck,CT
473,2013,Mercedes-Benz,27437,2.5,240,28995,35396,South Amboy,NJ
474,2012,Ford,63749,5.0,127,7995,11774,Kenvil,NJ
475,2012,Kia,60254,5.0,11,9899,13148,Keyport,NJ
476,2011,BMW,97698,2.5,281,9950,14048,Wallingford,CT
477,2013,Nissan,54805,5.0,32,8999,12366,South Richmond Hill,NY
478,2014,Jeep,60173,4.0,30,23495,27779,Great Neck,NY
479,2013,Ford,9627,3.0,8,22886,30733,Vauxhall,NJ
480,2014,Jeep,31728,3.0,34,24480,28951,Woodside,NY
481,2007,Ford,151159,4.0,79,7599,11330,Flemington,NJ
482,2011,Lexus,104353,3.5,76,19493,24831,Spring Valley,NY
483,2011,Ford,128060,2.5,36,13999,19246,Brooklyn,NY
484,2014,Ford,82500,3.0,153,9995,14654,Naugatuck,CT
485,2013,Honda,28944,3.0,3,13995,17337,Newark,NJ
486,2011,Ford,44080,4.0,3,7995,11573,Naugatuck,CT
487,2014,Toyota,33316,3.0,10,9995,14377,Newark,NJ
488,2015,Mazda,20029,4.0,161,19995,23688,Burlington,NJ
489,2013,Hyundai,39476,3.5,107,12995,16229,Irvington,NJ
490,2013,Honda,44262,3.0,13,15275,18751,Woodside,NY
491,2011,Jeep,61187,3.5,49,18995,23452,North Brunswick,NJ
492,2007,GMC,149338,3.0,65,8495,13341,Bronx,NY
493,2007,BMW,106079,1.0,59,6999,11183,Brooklyn,NY
494,2013,Ford,64950,4.5,120,18995,23574,Southampton,NJ
495,2014,Ford,41409,3.0,30,12589,16422,Staten Island,NY
496,2008,Honda,92102,3.5,63,7700,10713,Hamilton,NJ
497,2005,Mercedes-Benz,149650,5.0,16,6995,11606,Paterson,NJ
498,2009,Audi,82942,5.0,34,13500,16999,South Richmond Hill,NY
499,2009,Honda,114309,4.5,141,9900,13390,Jersey City,NJ
500,2008,Acura,104808,5.0,128,11795,15513,Medford,NY
501,2014,Mercedes-Benz,41232,3.5,11,37995,45174,Woodside,NY
502,2016,Mitsubishi,542,4.5,29,20998,25530,Rockaway,NJ
503,2013,BMW,38376,5.0,1,18990,23787,Freeport,NY
504,2014,Lexus,18631,3.5,22,26499,30941,Farmingdale,NY
505,2008,BMW,126500,5.0,38,7800,11113,Woodbridge,CT
506,2008,Toyota,81472,4.0,53,8395,11390,Jamaica,NY
507,2006,Subaru,113200,1.0,1,12000,18336,Torrington,CT
508,2013,Jeep,30005,3.5,136,24988,28765,New York,NY
509,2010,Ford,124292,3.5,49,11995,16124,Collingswood,NJ
510,2012,Kia,117193,4.5,111,5495,8307,Belvidere,NJ
511,2012,Mercedes-Benz,32443,4.5,67,16995,20941,Teterboro,NJ
512,2009,Lincoln,109762,4.0,90,4993,8317,Hasbrouck Heights,NJ
513,2013,Toyota,31456,3.0,14,22480,26591,Long Island City,NY
514,2013,Volkswagen,25198,4.0,2,10421,13351,Palisades Park,NJ
515,2006,Subaru,83000,5.0,23,5999,8763,Egg Harbor Township,NJ
516,2011,Ford,67800,3.0,6,14995,19427,Naugatuck,CT
517,2011,Ford,36418,4.5,1,15995,19524,Yonkers,NY
518,2012,Mercedes-Benz,36734,3.0,14,16490,20917,Long Island City,NY
519,2012,Subaru,43419,3.0,25,17998,21956,Leonia,NJ
520,2011,Mercedes-Benz,53581,3.5,62,17599,23484,Spring Valley,NY
521,2004,Mercedes-Benz,86809,3.5,85,5999,10439,Conshohocken,PA
522,2004,Cadillac,82500,5.0,1,3200,6847,Ridgewood,NY
523,2012,Nissan,28549,4.5,35,6890,9971,Staten Island,NY
524,2016,Jeep,12917,4.0,13,20980,24804,Westbury,NY
525,2013,Honda,35630,2.5,27,11993,15295,Jamaica,NY
526,2013,Ford,43400,3.0,6,11995,15710,Naugatuck,CT
527,2012,Ford,45553,4.0,157,36995,43133,Red Bank,NJ
528,2013,Mercedes-Benz,18406,4.5,38,30850,36496,Franklin Square,NY
529,2008,Buick,95800,3.0,18,9995,14360,Naugatuck,CT
530,2013,Cadillac,36565,4.0,79,16877,20538,Old Saybrook,CT
531,2012,Toyota,21169,4.5,8,12783,15686,West Babylon,NY
532,2014,Jeep,33441,3.0,16,19480,23980,Woodside,NY
533,2008,Honda,130845,5.0,1,3995,6787,Elizabeth,NJ
534,2004,Mercedes-Benz,46410,2.5,319,21852,28895,Jamaica,NY
535,2013,Toyota,42902,4.0,172,11990,14947,Lake Hopatcong,NJ
536,2014,Toyota,27270,4.0,28,11000,13919,St James,NY
537,2015,Honda,50706,3.5,109,25591,29262,Runnemede,NJ
538,2014,Ford,16897,4.0,17,9995,13328,Allentown,PA
539,2014,Nissan,43400,5.0,42,17999,22715,Wrightstown,NJ
540,2008,BMW,113637,4.0,330,8999,12458,Franklinville,NJ
541,2013,Toyota,61200,3.0,63,16995,22620,Naugatuck,CT
542,2013,Hyundai,24609,4.0,57,9000,11722,Ewing,NJ
543,2014,Toyota,40397,5.0,305,10599,13345,South Richmond Hill,NY
544,2013,Nissan,35463,3.0,34,11890,15497,Long Island City,NY
545,2013,Nissan,23558,3.0,34,10190,13890,Long Island City,NY
546,2006,Acura,73192,5.0,3,4500,7924,Oakland Gardens,NY
547,2016,Ford,17067,3.0,151,30995,36236,Bayside,NY
548,2011,Toyota,63701,4.0,251,13957,17766,Staten Island,NY
549,2005,Audi,93495,4.0,59,9500,12590,Conshohocken,PA
550,2013,GMC,26493,4.0,198,17950,21141,Naugatuck,CT
551,2013,Nissan,22960,3.5,71,9595,12772,Irvington,NJ
552,2014,Nissan,45586,4.0,138,9240,12953,Jamaica,NY
553,2013,Porsche,22266,3.0,123,50977,57651,Bronx,NY
554,2009,Acura,96143,3.5,20,13799,17269,Springfield Gardens,NY
555,2011,Toyota,40484,4.5,60,12995,15717,Ewing,NJ
556,2008,Honda,101100,3.0,43,7995,11470,Naugatuck,CT
557,2008,Chevrolet,99400,3.0,90,4495,8733,Naugatuck,CT
558,2008,Chrysler,104968,4.0,135,3250,5630,Hatboro,PA
559,2015,Hyundai,20722,1.5,14,11699,15326,Long Island City,NY
560,2009,Volkswagen,81035,1.0,366,7999,11392,Brooklyn,NY
561,2013,Hyundai,49888,5.0,100,13775,17430,WILLOW GROVE,PA
562,2009,Mercedes-Benz,51286,4.0,403,11895,15945,North Bergen,NJ
563,2007,Nissan,46287,3.5,69,12495,15767,Philadelphia,PA
564,2013,Kia,49100,3.0,105,10995,14188,Naugatuck,CT
565,2013,Hyundai,80372,3.0,89,8985,12503,Richmond Hill,NY
566,2013,Honda,92573,4.5,107,14277,17401,Conshohocken,PA
567,2013,Ford,21003,5.0,130,15300,18544,North Haven,CT
568,2015,GMC,42680,4.0,91,39995,45762,Jamaica,NY
569,2013,Hyundai,33295,3.0,4,13995,17494,Staten Island,NY
570,2012,Volkswagen,13932,4.0,38,12800,15533,Elmhurst,NY
571,2012,Honda,59541,4.0,225,19995,23787,Jamaica,NY
572,2008,Chevrolet,125769,3.0,181,9995,16026,Bridgeport,CT
573,2012,Honda,103857,4.0,37,7772,10447,Manahawkin,NJ
574,2007,Land Rover,64000,5.0,6,15000,19636,Westfield,NJ
575,2013,Honda,72621,3.0,7,19990,24143,Bronx,NY
576,2010,Chevrolet,115403,3.5,23,6500,9536,Pennsauken,NJ
577,2013,Toyota,117370,4.0,20,17977,22663,Westport,CT
578,2014,Jeep,34812,3.0,1,19480,23857,Long Island City,NY
579,2012,Ford,90398,5.0,79,17995,22060,Union City,NJ
580,2016,Ram,7456,4.0,15,18995,23069,Mount Holly,NJ
581,2014,Jeep,20914,4.0,79,15500,18103,Kingston,NY
582,2012,Mercedes-Benz,36734,3.0,164,16490,20917,Woodside,NY
583,2013,Nissan,59192,2.0,372,14000,18829,Waterbury,CT
584,2013,BMW,55000,3.0,2,22995,28174,Little Neck,NY
585,2014,Ford,23345,4.0,92,24990,29659,Allentown,PA
586,2014,Toyota,42541,5.0,147,11550,14627,Bronx,NY
587,2013,Chevrolet,40339,4.0,47,5995,8704,Lawrenceville,NJ
588,2003,Mercedes-Benz,125773,3.5,49,3400,6857,Collingswood,NJ
589,2013,Ford,55533,2.0,498,9988,13858,Waterbury,CT
590,2013,BMW,36390,3.5,25,28000,33642,Eatontown,NJ
591,2013,Mercedes-Benz,57986,3.0,62,14995,19272,Bayside,NY
592,2014,Chevrolet,42106,3.0,2,29999,36171,Jersey City,NJ
593,2015,Honda,19118,4.0,44,20399,23169,Brooklyn,NY
594,2011,Kia,107156,5.0,49,5500,8610,New Egypt,NJ
595,2009,Volkswagen,77731,4.0,121,6999,10470,Brooklyn,NY
596,2015,Chevrolet,28359,2.5,88,12500,16506,Morganville,NJ
597,2002,Ford,108542,5.0,18,3900,7262,New Egypt,NJ
598,2011,Volvo,103291,3.5,16,10995,15396,Elizabeth,NJ
599,2009,GMC,121732,4.0,30,8995,12451,Hasbrouck Heights,NJ
600,2013,Chevrolet,21575,4.0,168,17994,21496,Waterbury,CT
601,2014,Mercedes-Benz,26792,3.5,24,20895,25330,Great Neck,NY
602,2013,Audi,40480,4.5,58,19942,23410,Carlstadt,NJ
603,2013,Ford,48814,5.0,1,7500,10295,Levittown,PA
604,2015,Nissan,741,3.5,91,12900,16665,Philadelphia,PA
605,2010,Audi,53500,5.0,113,13000,15960,Jackson,NJ
606,2006,BMW,135873,4.0,6,4295,7369,Newark,NJ
607,2014,BMW,31341,4.5,69,37700,44831,Hartford,CT
608,2008,Jeep,91206,5.0,9,8950,12006,Levittown,PA
609,2014,BMW,31752,4.0,1,17975,22573,South River,NJ
610,2011,Ram,126820,3.0,168,12900,18196,Chester,PA
611,2011,Ford,136540,4.5,1,11000,14592,Doylestown,PA
612,2013,Nissan,35455,3.0,16,11890,15497,Woodside,NY
613,2013,Nissan,23558,3.0,9,10190,13890,Woodside,NY
614,2013,Infiniti,53676,3.5,59,16500,20366,Hicksville,NY
615,2012,Subaru,88500,3.0,59,10995,14715,Naugatuck,CT
616,2014,Lincoln,25322,3.5,177,18990,23766,Jamaica,NY
617,2014,Ford,29200,3.5,154,28500,34816,Berlin,CT
618,2012,Hyundai,83493,4.5,91,9986,12964,Ramsey,NJ
619,2012,Kia,103035,4.0,8,7990,11298,Hasbrouck Heights,NJ
620,2008,Chevrolet,61192,4.5,37,23975,32861,Newton,NJ
621,2011,Chevrolet,33756,2.5,60,9299,12643,Feasterville-Trevose,PA
622,2014,Mazda,70100,2.5,18,15878,19463,Yonkers,NY
623,2015,BMW,5753,4.0,208,38500,47085,Long Island City,NY
624,2014,Ford,56245,3.5,5,9995,13373,Bronx,NY
625,2013,BMW,17078,4.5,3,33850,38751,Franklin Square,NY
626,2008,Nissan,92000,5.0,41,6250,9007,Staten Island,NY
627,2013,Ford,40229,2.5,28,16852,21784,Jamaica,NY
628,2013,Audi,32500,3.0,1,24995,30088,Naugatuck,CT
629,2013,Toyota,3975,5.0,11,19488,22757,Pompton Plains,NJ
630,2011,Dodge,73390,4.0,179,5995,8749,Elizabeth,NJ
631,2009,Chrysler,84636,5.0,55,7991,11421,Lodi,NJ
632,2007,Toyota,103000,5.0,2,10900,14642,Wyncote,PA
633,2013,Honda,30977,2.0,106,17560,21210,Glen Head,NY
634,2014,Mazda,28194,4.0,80,16978,20450,Yonkers,NY
635,2008,Nissan,98304,4.0,77,9999,13984,Jamaica,NY
636,2010,Infiniti,57829,4.0,85,18995,22454,Jamaica,NY
637,2016,Ford,2100,3.0,48,14495,19321,Naugatuck,CT
638,2012,Toyota,72284,4.0,165,12896,16316,Bridgeport,CT
639,2011,Nissan,65873,3.5,27,12995,17586,Bronx,NY
640,2013,Chevrolet,29862,4.0,111,15999,19019,Fairfield,CT
641,2014,Nissan,82938,4.0,7,13995,18317,Jamaica,NY
642,2006,Jeep,142233,4.0,170,5995,9408,New Haven,CT
643,2015,Mazda,9346,5.0,22,17500,21066,Morristown,NJ
644,2013,Kia,22405,4.0,123,12965,16238,Brooklyn,NY
645,2009,Subaru,74300,5.0,33,10995,13970,Trenton,NJ
646,2009,Honda,61470,5.0,2,6700,9549,Philadelphia,PA
647,2015,Chrysler,38990,3.0,16,9980,14025,Woodside,NY
648,2007,Chevrolet,88000,5.0,3,6750,9927,Burlington,NJ
649,2013,Honda,41528,5.0,107,12495,14998,Milford,CT
650,2013,Ford,37796,5.0,28,15990,19913,Beacon,NY
651,2014,Honda,15594,4.5,55,20960,23763,Waterbury,CT
652,2014,Hyundai,302,3.0,6,12650,15710,Staten Island,NY
653,2008,Honda,98136,5.0,66,5999,9120,Fair Lawn,NJ
654,2005,Ford,100400,5.0,21,2495,5727,Bloomingdale,NJ
655,2009,Honda,27471,3.5,4,13326,16529,Woodside,NY
656,2013,Mazda,81133,4.5,112,7545,9914,Paterson,NJ
657,2013,Honda,40096,3.0,84,16980,20531,Woodside,NY
658,2010,GMC,107707,3.5,457,11999,16073,Springfield Gardens,NY
659,2010,GMC,46810,5.0,1,13995,17219,Little Falls,NJ
660,2008,Mercedes-Benz,50339,3.5,6,12990,16725,Lumberton,NJ
661,2007,Acura,67658,4.5,58,8990,11728,Feasterville Trevose,PA
662,2011,BMW,52956,3.5,53,13995,17784,East Windsor,NJ
663,2013,Volkswagen,37562,4.0,2,9881,12707,Palisades Park,NJ
664,2016,Mercedes-Benz,3766,3.5,45,41355,48749,Conshohocken,PA
665,2009,Mercedes-Benz,70554,5.0,18,12495,15839,Willow Grove,PA
666,2014,Dodge,56295,3.0,91,11995,15949,Middle Village,NY
667,2012,Honda,103000,4.5,27,7995,10600,Hasbrouck Heights,NJ
668,2006,Chevrolet,136000,5.0,3,3500,6033,Philadelphia,PA
669,2013,Infiniti,49902,4.0,56,17295,21112,Great Neck,NY
670,2002,Volkswagen,95002,3.5,35,2400,4821,Lansdale,PA
671,2014,Acura,12930,4.5,94,28400,33316,Verona,NJ
672,2010,Toyota,131317,4.0,32,8795,11727,Elizabethport,NJ
673,2014,Jeep,24754,2.5,7,24993,29675,Jamaica,NY
674,2013,Hyundai,13125,3.5,49,11797,14854,Bronx,NY
675,2013,Honda,26700,3.0,50,17995,21151,Middle Village,NY
676,2015,Chevrolet,22878,5.0,8,21999,26745,Brooklyn,NY
677,2011,Land Rover,88000,3.0,49,22995,30645,Little Neck,NY
678,2016,Ford,13086,5.0,15,13995,18145,Philadelphia,PA
679,2013,BMW,39437,4.5,23,27942,33089,Carlstadt,NJ
680,2009,Honda,60512,4.5,16,8495,10991,Garfield,NJ
681,2013,Mercedes-Benz,42000,3.0,3,17850,22423,Little Neck,NY
682,2011,Ford,80200,3.0,63,8995,12556,Naugatuck,CT
683,2013,Honda,51528,4.0,140,13988,16701,Great Neck,NY
684,2013,Cadillac,36276,4.0,45,19994,23886,Allentown,PA
685,2012,Chevrolet,91600,3.0,36,11995,16044,Naugatuck,CT
686,2014,Toyota,32891,4.5,36,17995,21074,Doylestown,PA
687,2013,Toyota,34407,5.0,1,13995,17122,Rosedale,NY
688,2004,Nissan,180000,5.0,31,995,3261,Philadelphia,PA
689,2014,Kia,30515,4.0,286,9995,12795,Derby,CT
690,2012,Nissan,30705,4.5,1,7995,10888,Paterson,NJ
691,2010,Mercedes-Benz,84499,3.0,38,10995,14412,Brooklyn,NY
692,2012,Mercedes-Benz,57017,4.5,132,15795,19179,Teterboro,NJ
693,2014,Nissan,41909,4.5,21,11795,14919,Woodside,NY
694,2011,Chevrolet,72900,5.0,2,5792,8671,Bloomfield,NJ
695,2011,Land Rover,97480,4.0,73,19995,25295,Great Neck,NY
696,2013,Honda,42009,5.0,93,10495,12669,Milford,CT
697,2005,BMW,65844,4.0,81,13788,18085,Great Neck,NY
698,2008,Jeep,83256,4.5,78,8995,11925,Bloomingdale,NJ
699,2015,Jeep,14087,4.0,115,14900,17879,Patchogue,NY
700,2008,Honda,92000,5.0,157,8500,11955,Brooklyn,NY
701,2008,Acura,137369,3.5,31,9499,13058,Springfield Gardens,NY
702,2016,Hyundai,9800,3.0,28,10995,14570,Naugatuck,CT
703,2012,Subaru,87600,3.0,93,10995,14660,Naugatuck,CT
704,2013,Chevrolet,48007,4.0,47,9995,13134,Brooklyn,NY
705,2011,Chevrolet,116120,5.0,5,19995,24502,Ozone Park,NY
706,2013,GMC,34806,3.5,29,24995,28972,Great Neck,NY
707,2011,Chevrolet,66017,3.5,55,6995,10389,West Collingswood Heights,NJ
708,2011,Infiniti,62641,4.0,35,19995,24000,Jamaica,NY
709,2012,Ford,99277,2.5,9,11995,16543,South Amboy,NJ
710,2007,GMC,128800,3.0,85,7995,11917,Naugatuck,CT
711,2012,Hyundai,89797,3.0,126,7495,10921,Poughkeepsie,NY
712,2013,Jeep,38499,4.0,115,20475,24657,South River,NJ
713,2013,Acura,22472,3.0,133,15995,19787,Middle Village,NY
714,2012,Mercedes-Benz,52539,3.5,29,15895,19583,Parsippany,NJ
715,2004,Audi,121500,5.0,33,5000,9088,Brooklyn,NY
716,2014,Chevrolet,15980,3.5,75,11995,15077,Quakertown,PA
717,2012,Honda,48847,2.0,503,9566,12696,Waterbury,CT
718,2014,Honda,19666,3.5,79,16495,19348,Jersey City,NJ
719,2016,Chevrolet,4976,4.0,251,22433,26698,Waterbury,CT
720,2015,Cadillac,17076,4.0,1,30995,36135,Souderton,PA
721,2013,Hyundai,42100,3.0,34,9495,12566,Naugatuck,CT
722,2011,Hyundai,75700,3.0,6,7995,11616,Naugatuck,CT
723,2013,BMW,31245,4.0,51,30989,36191,Doylestown,PA
724,2014,Ram,86601,4.0,60,24900,28802,Bridgeport,CT
725,2006,Honda,93500,5.0,1,6100,8711,Hamilton,NJ
726,2013,Honda,39808,2.5,14,11253,14041,Jamaica,NY
727,2014,Nissan,49286,3.5,1,10500,15417,Brooklyn,NY
728,2005,Nissan,66149,5.0,3,5995,9082,Oakland Gardens,NY
729,2007,Ford,132811,5.0,162,1995,4344,Teterboro,NJ
730,2006,Audi,98104,2.5,42,3995,7828,Philadelphia,PA
731,2007,Lexus,89846,3.0,116,10995,14597,East Rutherford,NJ
732,2013,Chevrolet,64395,3.0,86,30991,36774,Douglaston,NY
733,2015,Ford,31040,4.0,69,32975,37899,Brooklyn,NY
734,2013,Mercedes-Benz,42599,3.5,6,33800,40590,Rahway,NJ
735,2009,Dodge,109760,3.5,14,4950,8838,Woodbury,NJ
736,2015,Chevrolet,7113,4.5,1,19450,23361,Ringoes,NJ
737,2011,Chevrolet,64548,1.5,20,13281,17227,Coopersburg,PA
738,2011,Toyota,76499,4.0,62,6999,9621,Hasbrouck Heights,NJ
739,2014,Jeep,43967,4.0,144,24690,28501,Summit,NJ
740,2008,BMW,89774,2.5,5,7901,11439,Elizabeth,NJ
741,2012,GMC,87064,3.5,95,20999,25007,Newton,NJ
742,2013,Chrysler,39070,4.0,144,11000,13703,Branford,CT
743,2010,Mercedes-Benz,98460,3.5,80,10400,13706,Langhorne,PA
744,2014,Honda,48229,3.5,14,12700,15576,Rahway,NJ
745,2013,Chevrolet,105300,3.0,98,20995,26723,Naugatuck,CT
746,2009,Acura,58268,3.0,31,10995,14385,Newark,NJ
747,2010,Honda,65094,4.5,12,13750,16875,West Hartford,CT
748,2013,Nissan,22062,4.5,70,19997,26371,Lawrenceville,NJ
749,2003,Mercedes-Benz,129095,1.5,6,2499,6970,Brooklyn,NY
750,2008,GMC,113000,3.0,41,7995,11696,Naugatuck,CT
751,2014,Acura,43253,4.5,199,29377,33025,Egg Harbor Township,NJ
752,2013,Infiniti,30635,5.0,169,18990,22570,Freeport,NY
753,2012,Toyota,56906,2.5,284,10750,13936,Wallingford,CT
754,2013,Acura,43764,3.0,20,14980,18759,Woodside,NY
755,2012,Acura,65157,4.0,88,18888,22319,Jamaica,NY
756,2013,Honda,35898,2.5,60,11995,14942,Morganville,NJ
757,2013,Infiniti,47949,2.5,268,23995,29461,Jamaica,NY
758,2008,Honda,73640,5.0,7,8997,11909,Egg Harbor Township,NJ
759,2005,Chevrolet,144504,5.0,25,2500,6097,Newark,NJ
760,2014,Jeep,31445,3.0,15,15980,20465,Long Island City,NY
761,2015,Mercedes-Benz,19855,5.0,62,110000,123690,Turnersville,NJ
762,2014,Jeep,51060,3.0,21,22500,26805,Middle Village,NY
763,2011,BMW,65376,3.5,171,12995,16716,East Windsor,NJ
764,2015,Chrysler,38758,3.5,57,12495,17843,Irvington,NJ
765,2015,Mazda,35800,3.0,91,10995,14033,Naugatuck,CT
766,2011,Buick,37030,5.0,71,14988,17851,Newton,NJ
767,2015,Chevrolet,17126,4.0,189,13999,16918,Waterbury,CT
768,2013,Hyundai,28000,5.0,80,10990,13464,Wantagh,NY
769,2016,Ram,11498,3.5,58,31797,41385,Warminster,PA
770,2012,Kia,89786,5.0,23,9991,13054,East Stroudsburg,PA
771,2011,BMW,49042,3.0,1,14977,18824,Lodi,NJ
772,2014,Toyota,47612,5.0,50,21495,25014,Edison,NJ
773,2011,Chevrolet,89512,4.5,10,10899,13558,Waterbury,CT
774,2013,Chevrolet,22180,4.0,125,15695,18523,Colmar,PA
775,2003,Dodge,137941,4.5,36,6995,10616,Bethlehem,PA
776,2013,BMW,47379,5.0,103,29000,34887,Turnersville,NJ
777,2011,Hyundai,48470,4.0,483,11557,14337,Ewing,NJ
778,2007,Mercedes-Benz,111145,4.5,137,7953,11044,Easton,PA
779,2014,Ford,21410,4.0,90,19777,23634,Hillside,NJ
780,2013,Honda,35825,5.0,1,15995,18701,Milford,CT
781,2005,Ford,152308,5.0,38,6995,11169,Jersey City,NJ
782,2008,Mercedes-Benz,105495,4.0,102,7900,12260,Newark,NJ
783,2013,Hyundai,35526,5.0,22,9989,12765,Kingston,NY
784,2014,Jeep,18092,4.0,20,21977,25376,Westport,CT
785,2003,Chevrolet,60948,4.0,58,14990,19242,Maple Shade,NJ
786,2013,Ford,119282,5.0,54,10995,14263,Lindenhurst,NY
787,2011,Chevrolet,84695,5.0,8,8499,11274,Hamden,CT
788,2013,Volkswagen,43500,3.0,55,13995,17835,Naugatuck,CT
789,2013,Honda,36033,2.0,106,17300,20853,Glen Head,NY
790,2014,Toyota,31306,5.0,30,22996,26505,Brooklyn,NY
791,2011,Jeep,35913,4.0,76,17995,21641,Lawrenceville,NJ
792,2016,Toyota,9800,4.0,8,18900,23740,Jamaica,NY
793,2007,Mazda,148835,3.5,53,2500,5254,Eatontown,NJ
794,2009,Toyota,92211,3.5,1,5900,8642,Merrick,NY
795,2009,Buick,78915,4.5,40,12488,16107,Jersey City,NJ
796,2009,Kia,84939,4.0,1,4399,7576,Hasbrouck Heights,NJ
797,2010,Chevrolet,125051,2.0,134,5995,9713,Jersey City,NJ
798,2008,Saab,57466,4.0,36,10834,12144,Lake Katrine,NY
799,2010,Honda,25512,3.5,7,14500,17431,Brooklyn,NY
800,2012,Chevrolet,88065,4.5,72,8339,11060,East Hartford,CT
